n_samples,acc_pa,acc_ml,acc_si,gyr_pa,gyr_ml,gyr_si,side
3963,-3.1593577774790664,-1.6191121924660927,-9.882202471560536,-18.012712149477224,-10.193067079367184,93.11235124533589,left
3964,-3.425228725654873,-1.704455456370712,-9.49458280931866,-19.723898420877124,-7.780633184130219,91.90921157694872,left
3965,-3.270262241477087,-1.6987430189347736,-9.48538757671675,-19.46797308710495,-3.784756495611879,90.06594096574814,left
3966,-3.0605315034322613,-1.6391758425800422,-9.223181700782028,-19.732379667818854,-1.1575102240685138,91.4224026773107,left
3967,-2.954342990783267,-1.6097644505614481,-8.993830518710746,-19.813374085703035,-0.12994077647065305,93.08624173170189,left
3968,-2.7838437050118836,-1.3928246113528646,-8.872960763944588,-19.00943902339077,2.9368572348434334,92.54012282666946,left
3969,-2.656665811565468,-1.3004707239427906,-9.221743432060498,-19.361850366957928,3.192542930992058,94.20128862712193,left
3970,-2.875923679759715,-1.4096731745123694,-9.280408000770116,-20.483538068176788,-1.168234150173439,95.85640317454362,left
3971,-2.7875333668028026,-1.2448575374025947,-9.600042416006586,-20.405947689288556,-6.363547659453422,95.05143303925703,left
3972,-2.636860400265546,-1.073470690262096,-9.445338730539806,-23.864136027659924,-12.478115453297825,97.71981501865905,left
3973,-2.5613090353851824,-1.0041838725974377,-9.18767485359289,-26.613502351021253,-14.09763318464585,102.01109652241618,left
3974,-2.6515660849308955,-0.8502519299686534,-9.20308367326404,-26.5698968779517,-13.10558128479502,107.38364712484238,left
3975,-2.6942655921312264,-0.654971905431438,-9.428867235507479,-27.557708898982668,-15.026705248371384,112.6033147118111,left
3976,-2.8632521772358825,-0.5105848068011368,-9.587642105340965,-30.389448051520485,-20.39902514495734,119.76671037289228,left
3977,-2.9859747771558545,-0.3716387605462367,-9.824804023581788,-32.032665937941054,-23.550772807725792,123.79150904675393,left
3978,-3.1461921724466064,-0.1677144202177584,-9.285841020165915,-30.89204218074351,-22.902147830219967,122.58260329332106,left
3979,-2.7354425903613544,0.05924824146397761,-10.32260165913435,-27.090490907120543,-22.074434984653514,120.85954021402061,left
3980,-3.000139880809861,0.2708853359994342,-10.68712506406342,-28.905411866480275,-22.234285723175283,120.26244312300406,left
3981,-3.400786949072888,0.49400136729436117,-9.46254359318027,-32.07056884188063,-25.237748869627445,116.64069021791609,left
3982,-3.467764188075157,0.6356613529621915,-8.642545649144997,-32.237230763306876,-25.938328311803406,111.89020842096573,left
3983,-3.3674651134966163,0.6587109648966667,-8.40269698342525,-30.860938702669728,-22.336825186345607,105.27076460348137,left
3984,-3.194899669418734,0.8006730232911848,-8.680972785590276,-30.607025354285607,-14.784585443222653,97.84308210911823,left
3985,-3.2189413337461388,0.901223629295322,-8.929944245126663,-31.111067742628514,-6.980781548668558,91.44848122907345,left
3986,-3.3351435818100343,0.9998378624921459,-9.307402079188934,-29.36724612997518,-0.3751312627741895,84.77263246871757,left
3987,-3.307998803383428,1.1989009679737155,-10.443073961028011,-26.049112892985878,3.1498332565180913,77.63685689751075,left
3988,-3.0959391211275213,1.3979955039201635,-10.717725536227196,-26.405591911723455,3.166538193721081,70.7075615027697,left
3989,-2.8144881397770214,1.4436882717291806,-10.80199862653902,-27.920498051632077,4.563066707473871,66.19968379575144,left
3990,-2.899464628335102,1.5150520025594698,-10.479162576792486,-30.190015228852992,7.758289732185233,64.01679968000948,left
3991,-2.979067419990573,1.6114528506756591,-9.71838000843222,-31.7638694238246,10.060750385331913,61.75370931455529,left
3992,-2.8923255372020815,1.5444842373725716,-9.226366433431345,-30.236502729666363,12.559173934328872,58.054598856447285,left
3993,-2.7446217585370962,1.5634290536304425,-9.024137241902631,-25.930717557434612,14.599360587268881,54.37416601781193,left
3994,-2.4898028391781954,1.5407379797160325,-8.518455348203108,-21.675626592197798,15.240897656929103,49.815041953918765,left
3995,-2.217583487729278,1.4817016245451182,-8.653545715433847,-16.521219921474927,18.155917405776368,47.78675449876429,left
3996,-2.279661527013083,1.4035498581428505,-8.665949417778881,-12.71559565729478,22.114066585055383,45.86625861074512,left
3997,-2.153689206076449,1.3608349556630248,-9.100746735341408,-9.123875919794902,23.86382134655856,42.50857840110546,left
3998,-1.8937146393136968,1.4106185083561626,-9.393682472492817,-9.662971073793871,24.792778791844874,39.71556831257446,left
3999,-1.6266303368317594,1.4067629134675306,-9.341302357053612,-11.007963320424894,28.159346692880238,38.641950358414064,left
4000,-1.7098000614816544,1.3709919231229553,-9.544563201338159,-11.119115419939796,34.151758962456505,40.323780121617254,left
4001,-1.799888630055861,1.3048436301909319,-9.612730653821345,-10.77564894333088,36.41044791505732,38.53237076877169,left
4002,-1.6582445289200427,1.4114396388688601,-9.968540472380518,-9.69322798608528,35.511378401296405,35.228909091300366,left
4003,-1.3828697871593842,1.5453568098342172,-10.177736333274499,-10.70421827486228,30.975339676609313,33.15451307906676,left
4004,-1.2044750280818017,1.4947672511652268,-10.06081775267226,-11.464818797769485,25.908907919714817,31.7086149561909,left
4005,-1.0692360579548161,1.407693383541691,-9.65693992887126,-9.767357134949073,24.022033002874878,29.494477422031895,left
4006,-1.024907550358006,1.2791148750680907,-9.236771290918313,-6.1018020580670145,25.53484190379162,27.083050994057334,left
4007,-0.9476326009970095,1.1951439918428646,-9.397509432714031,-2.147900049329351,26.719132084888816,23.93293778407337,left
4008,-0.9563503652221992,1.0950953476579774,-9.534211324770334,-1.498486763066162,25.989582993705564,20.1231690801447,left
4009,-1.0482173853732402,1.0428123721005669,-9.718554364857566,-1.7932802249634943,23.017192813546153,15.921040908572385,left
4010,-1.1691038987877298,0.929599358834521,-9.5458433994057,-1.2993727256602705,17.902570244890747,9.326464565400794,left
4011,-1.0059330438371195,0.9099384191109718,-9.69214606280865,0.2508305762461065,13.48457117052715,3.1235126403148685,left
4012,-0.744058637662032,0.8704468108343979,-9.52429009484403,-0.5597021050305744,10.88617216464239,1.0865583369970309,left
4013,-0.5695758594390603,0.6463270187467567,-9.28245515842722,-0.8444337148337618,10.866493843289042,2.31813674518256,left
4014,-0.6623851307518991,0.3547957486870076,-9.069393279762075,1.1667612984778188,11.594031268773708,3.757816675079579,left
4015,-0.61897112134724,0.08466584798275056,-10.03376085221834,6.208710514447986,11.049690653795688,4.646148559009097,left
4016,-0.6524839652563199,-0.0206685127482103,-11.05711073116547,7.797777673134325,8.942357491770325,3.8895983078389835,left
4017,-0.9044917476035801,-0.017565670192889238,-10.617933433199157,5.263209073889705,3.892859255782252,3.7482486627130194,left
4018,-1.0169566663348122,-0.054498725201405085,-9.957274086850019,1.7610409838137089,-1.7848608108231614,4.359720794975595,left
4019,-0.9668934545975434,-0.12248428081746365,-9.750331171784078,-0.734603790320415,-3.9486735376569877,5.952368037876143,left
4020,-0.9594722049905067,-0.20531896682772055,-9.852905872460102,-2.4737953245077025,-2.817862380800628,6.181265285167104,left
4021,-0.8368781777327947,-0.27782580091595166,-10.295940094868666,-4.410319906226528,-0.3202554045790162,5.146722391861802,left
4022,-0.6067562690537844,-0.42784448466727365,-10.529762258937815,-6.359387668732889,2.3526547644387783,3.331510390261952,left
4023,-0.3668873176187377,-0.40851783336263536,-9.89753790117098,-6.93998105336014,6.681892930279246,2.0640690827744486,left
4024,-0.17254621151137162,-0.43234795988328006,-9.474919680069467,-6.415096223353108,11.220828422808216,2.5915728874824353,left
4025,-0.002685150113021617,-0.3815421799853408,-9.467290166908537,-6.119115782768601,16.558842780917153,2.713075255113824,left
4026,0.15040317163216743,-0.3407443327771174,-9.34376719799966,-7.439733706922897,21.53871874580717,1.6781914230901607,left
4027,0.3693974184336728,-0.23063003539638643,-9.202245588901569,-8.71380205590536,25.29709421978429,0.09868471684436297,left
4028,0.3590212159350772,-0.1585390370572347,-8.986101408083375,-9.558078793628686,27.130565231448063,-0.5146792677473129,left
4029,0.25952085451609586,-0.05492106730752645,-9.029626340651058,-8.52884941779264,25.21828414440769,-2.0602177039716354,left
4030,0.3695386665635283,-0.013174819906924706,-8.969125336572786,-8.249843199043404,20.842737790117685,-3.567700247257731,left
4031,0.6197834268055811,-0.009582829340018278,-9.066576051833549,-7.625422022692847,17.647667259024978,-3.57405633270809,left
4032,0.6739662641394635,0.011100182352110882,-8.932351335638915,-7.57491226692564,17.75285722905794,-2.8341269649597125,left
4033,0.5526990691655773,0.08313898856372359,-8.823816908144094,-6.79756602063091,18.69630873970471,-2.9865961839631705,left
4034,0.6494919948727595,0.25040270511652307,-9.35167187633664,-6.740061955857456,18.156330193327733,-3.0753985125564203,left
4035,0.6516320443415209,0.2391966591963406,-9.631097651442275,-7.90534177076141,15.110949536064496,-1.6428353733609602,left
4036,0.6198372207247411,0.19839652664368762,-9.868201882514674,-6.5704947860568,10.816991230653395,-1.3719259303398752,left
4037,0.6975282764256803,0.18404395545681607,-10.323224644069875,-3.764134172608544,8.939569941230305,-2.329281566252328,left
4038,1.1032235368843373,0.2501304077443782,-12.136072946237432,-0.497514315597687,10.983168027486453,-4.020127268622321,left
4039,0.9282034362050733,0.49181503607428806,-12.738379955755217,-2.4952266912957928,12.461231506949769,-3.0370825086861135,left
4040,0.603710537699981,0.5378305990285825,-12.432338638530982,-4.7094860971448576,8.182145060443748,-3.46531518725794,left
4041,1.041445050745565,0.37184962506603475,-14.382011953278704,-0.4763958408931067,4.912691088201952,-3.38221409160878,left
4042,0.7200875701075602,0.46635878782833073,-13.6355811502976,1.501216697976833,5.030404726724911,-4.72499583498867,left
4043,0.6171441822795503,0.788848810007439,-12.233217040892088,3.766950240454932,5.548170229777793,-5.054014132766819,left
4044,0.545088804870757,1.2265358355760152,-11.883129456311876,1.0327574387341083,7.815465561711137,-1.6122590476215468,left
4045,-0.011296293509771793,1.5467594528780084,-10.8524212843784,-3.28949807835886,6.819170558056955,1.1517569966075005,left
4046,-0.3114202989342636,1.755461834869818,-9.676188048895465,-3.629745956388974,1.8371793402713124,0.2651528112533832,left
4047,0.07545158364288174,2.0696768213827155,-8.582842056558178,-2.3391400983957493,-0.13257715393738756,-0.5959590139643056,left
4048,0.20931018964719827,2.164561873146956,-8.188110101556205,-1.1884992098055098,1.773950735354402,4.44843239409083,left
4049,0.10563020788934274,2.097058421028641,-8.624205632671565,2.3602761530430962,2.020948060390369,7.179395087042275,left
4050,-0.16044096960763188,2.075796247357454,-9.552580765720437,5.706640997723863,-1.180517551973851,5.897863011676767,left
4051,-0.4558896246887625,2.0711287515090704,-9.376450119447155,6.758236594820567,-9.306124756465193,0.8495698246150563,left
4052,-0.10607445613655608,1.9838839639529045,-9.67742257790701,7.820558407384923,-16.31380659710342,-3.3083309329158785,left
4053,-0.08333942221435287,1.8530233891077863,-9.30899554107347,7.484955535909522,-18.619737634270773,-3.572129027357844,left
4054,-0.24518939242827997,1.5867091021637607,-8.28794853199876,8.84928451374569,-19.842906448888115,-3.9551992888379868,left
4055,-0.3659593224564479,1.3006387577315133,-7.633290005819363,12.410549568380146,-19.582707076034094,-4.590432888089046,left
4056,-0.35573416059400476,1.1450794645637317,-7.413233485285476,16.79991250659453,-18.807382272919547,-6.699561750337281,left
4057,-0.2224230105921685,1.0406332778451406,-7.468253246576387,18.76088980702509,-16.380497892406574,-8.188196365583913,left
4058,-0.1839834187167395,0.922829452507153,-7.759099068151498,17.48243430556374,-13.921603056016895,-8.039727483750045,left
4059,-0.37444842438328596,0.8382466814121492,-8.028037575484635,13.591537128001935,-12.819916952381584,-7.8929068685317745,left
4060,-0.6553856204428041,0.791181396201325,-7.704801419190657,10.66040177773865,-14.655763712867655,-10.541383173138103,left
4061,-0.5204188180545573,0.9169549890705522,-7.727938903450591,10.856707403539758,-16.740675198978447,-14.112518938425989,left
4062,-0.29862558604409584,0.9875431623967295,-8.259402382314919,11.309157769318059,-15.473151946362817,-13.83394645405182,left
4063,-0.06635431804121739,0.9582651461374871,-8.557225273839103,11.390904078134236,-12.423320248726077,-11.446793193864707,left
4064,-0.0447861810739667,0.8081682508326267,-8.763778461068311,12.030838327515635,-8.698980054523567,-6.916567003713606,left
4065,-0.18882093671159428,0.5908100166593143,-8.726840827341325,14.69139081904632,-5.47614338624301,-3.6210261018411134,left
4066,-0.06105864997778365,0.5113859005636103,-9.951568265368243,18.414572423304524,-2.165338737304042,-0.8081705726325046,left
4067,-0.13160040921493055,0.5461313423362921,-10.997241653119998,17.180278875059415,0.710329851489544,1.5956325864556282,left
4068,0.2682678578429756,0.3492713836243061,-12.803602814740506,15.013048882135392,2.986343821340013,4.925878043343354,left
4069,-0.1776372752185842,0.14174330285845163,-12.778823350523401,10.914928271150664,5.641190868210726,7.5947665953973935,left
4070,-0.6260040194163361,-0.028780820732294432,-13.545290136918279,11.878414292744438,2.802908459919812,8.370428256449717,left
4071,-0.813827073236141,-0.028639851753966133,-13.900457145690474,9.517752809267325,-0.8091913620460149,8.61622638506425,left
4072,-0.7031700188715044,-0.2538413803183038,-15.607515352036057,8.963241105024558,-2.78855450080748,12.658403724662096,left
4073,-1.3719580360110872,-0.29596188195801665,-13.678460779005444,1.610008461513087,-0.20940372750664826,15.463976959502666,left
4074,-2.09397356735729,-0.8457920725391931,-9.914477291939345,0.0439702959368633,1.752855221530669,14.996424006406219,left
4075,-2.0586648447416485,-1.047701351265232,-10.326658700947423,5.521295897892679,3.625452762320335,15.50804412108535,left
4076,-1.8430265455987742,-1.0823269078915227,-9.056181937885267,3.056724321160475,5.1871870940298574,13.784372513486641,left
4077,-1.3176556981595775,-1.348092548543876,-9.736801855442067,2.7291450846056664,8.166533138507722,15.77585776599494,left
4078,-1.4944781695714249,-1.63552739086434,-9.268117688570843,2.4739586460382736,8.210855873202126,15.605592402955283,left
4079,-1.2745935852200243,-1.6903653133441894,-9.87031319675994,4.556761667761145,3.8483681684497384,14.149680572569856,left
4080,-0.9677355762499626,-1.503530955049774,-11.13229345858257,-0.23292795309038095,0.3515144020037247,15.144890253671266,left
4081,-1.1315949316870673,-1.2683643577666763,-10.8206035255998,-8.986030173847507,-3.8741522081343414,18.030740328235623,left
4082,-1.311322594073756,-1.030073671534377,-9.591072689143758,-15.879472826798217,-8.374567908191628,18.663761269218327,left
4083,-1.2505367507023992,-0.6883861078407039,-8.805728129621997,-19.856704612095015,-10.920517847169616,19.04209947352963,left
4084,-1.2123829385092186,-0.39094584105062935,-7.663427861920587,-22.598384606375955,-11.201376475398433,18.97482745804066,left
4085,-1.0094467388960655,-0.27411122054094256,-6.64666248342723,-22.27488351610604,-7.828924236639394,17.191660787605716,left
4086,-0.6981404095295036,-0.18388466861880215,-5.768361328699176,-19.304747166970394,-0.5027851183339873,14.527402316517664,left
4087,-0.30402450104805845,-0.0730102430866903,-6.156308762375587,-16.19798571789425,7.8619286524249326,14.239563774119897,left
4088,-0.21946596757297998,0.06834862223389715,-6.322547937954395,-15.549821318251409,12.283241146372944,14.51476426997295,left
4089,-0.09461638760670099,0.14165851539987057,-6.905178255365135,-14.535305858324515,12.506929465960605,14.754665166139137,left
4090,-0.06492550029601674,0.15963055223587863,-7.409880941784795,-13.189413484884607,12.346948517205961,14.326170811122605,left
4091,-0.10279844179557074,0.0838686217853834,-8.24030272978787,-11.709593091831671,13.649987237969626,15.28566847080113,left
4092,-0.4555057790921424,0.040226386415569776,-8.610599516294185,-9.944027943352628,14.103131134322037,13.392395865601305,left
4093,-0.3486320712270885,0.15424143882973382,-9.985450338186206,-8.54026829082838,15.42634256476835,10.873576302791156,left
4094,-0.2904395829298556,0.05250168127059998,-10.173743376193455,-9.554386899310657,17.52761462817573,7.4773810696772784,left
4095,0.12118389827563503,0.045697200711978664,-11.781557722712114,-6.391121812595631,22.208153044674052,5.945574972177647,left
4096,0.061897194205957184,0.06440558391940043,-12.186398249448844,-5.490694168366484,25.17513224251861,4.012976497715996,left
4097,0.4982546529929164,0.24004355365329727,-13.486021163764828,-2.034307680167893,27.577678978729338,3.078205946953011,left
4098,-0.19128420590215756,0.32460495422435587,-11.979130560140788,-4.225758228858988,27.26932464584202,2.751739574878762,left
4099,0.2951882236460648,0.21398141399222814,-14.931515745729783,2.183541691041084,22.578151561392154,3.9824972786636073,left
4100,-1.0983436383534224,0.6784648764581811,-15.054560893243519,-0.8541237070958185,16.687157522692736,3.393668501569006,left
4101,-1.8441555327164765,1.1229989473653663,-10.838257777037299,-3.1088172205613676,2.8364393793292795,-9.60294231608832,left
4102,-0.48123306589040604,1.3690882433369411,-11.090779168672203,-0.8098213036270696,6.237184595831807,-13.707472043185826,left
4103,-0.3008981430162443,1.4064565874102226,-9.912333603798935,0.2910283191168146,19.586230339981714,-14.865137049867295,left
4104,-0.1145835922938061,1.594945549808688,-10.704830475263169,4.853728115651894,25.257826997647058,-15.754458910499457,left
4105,-0.35531698815053137,1.8257759922596428,-11.149352004379383,2.6031654448035484,16.50977979344923,-17.498429966697508,left
4106,-0.38281339717348395,1.8376172565863589,-11.016952717536679,-0.13097480056624722,1.594125770609319,-19.956787102503032,left
4107,-0.5215725409047907,1.703119219655957,-10.77662848253588,-0.9550883201775111,-9.544302697733544,-21.389414519325232,left
4108,-0.5503386012595288,1.5844873961134633,-9.78112706574522,0.1970562222460659,-16.46946064145981,-23.10410339748517,left
4109,-0.6149631933200967,1.3504094820919315,-8.333900066590651,2.1174816485079715,-18.59026444900184,-23.695789225475682,left
4110,-0.5767727864074383,0.9601606874731221,-6.984102249053651,7.717577902891236,-16.100373602432693,-24.936579638325345,left
4111,-0.38546447395129424,0.5709223191371129,-6.3771372821745524,14.446437781004569,-10.620882200813492,-26.05869308133525,left
4112,-0.09507529405330617,0.41541435226551926,-6.279949682583016,18.150397463875173,-4.851656531299208,-25.861709734407025,left
4113,0.21724256027325617,0.2935708999031104,-6.419333895815611,16.599337225612054,-0.9143512036273019,-23.89503217024512,left
4114,0.34810216497617463,0.20552411647984115,-6.838881584741042,13.763617532571772,0.5436252543106499,-20.109017485967648,left
4115,0.3139587824871275,0.1200537760677241,-6.902247280021826,11.528281849746724,-0.7862915856903991,-17.893653041834387,left
4116,0.3122301054815635,0.09020432672440626,-6.983519876208967,12.640167868846305,-2.7351917466076565,-17.241900351832456,left
4117,0.41479923112364214,0.20617728383464295,-7.8552414094759975,13.546151765104764,-3.996849283913936,-15.372425254953736,left
4118,0.3508466239386343,0.2691216184892683,-8.487084317311172,10.763639947668207,-5.5620363329850155,-12.256073954061925,left
4119,0.42766715655413456,0.1957320418762196,-9.275622701735339,8.852688851141156,-7.180180824458744,-9.391522657924376,left
4120,0.4712157391008738,0.22183179937704134,-10.059338607243937,8.335131532200673,-6.855024908720574,-7.2489768464414555,left
4121,0.3568611306728431,0.25759353387812356,-10.431804386674875,7.990021864884887,-7.640749706664368,-4.517030956305261,left
4122,0.3368486156510895,0.19617120504439325,-11.64757507443653,9.615859586462715,-9.620664637983555,-2.2316171042860256,left
4123,0.7898540722184539,0.313287102802697,-12.678930491244005,8.904626816831865,-8.14684999926058,-1.1572497693440194,left
4124,0.8162829335966673,0.20153881730264692,-12.769551061265085,5.302615019164847,-1.7844649827914505,4.868801295443569,left
4125,-0.003989886805928489,0.11844800065837136,-11.808330666317472,2.8204343578714988,1.7568016951906826,9.008106390595938,left
4126,0.22915211406707048,-0.08126571647267442,-14.045817201537734,6.449643048796254,1.3369380340726915,13.111206711942256,left
4127,-0.31570512859538624,-0.23643311396952182,-15.800352228195736,6.688792762827054,-0.1986870507062406,19.229208715234318,left
4128,-1.5267411670121342,-0.4914492657022479,-11.356790811359463,1.551545190140558,-2.5588681616873203,17.027556240496384,left
4129,-1.5409314738511077,-1.1343905869499273,-10.066703430781033,6.194350966741491,2.160417072527591,16.985487539840292,left
4130,-0.9094385227530388,-1.5328040451692964,-10.777224165023458,9.501591929125713,12.153735561716092,17.037587162909563,left
4131,-0.6097431372038771,-1.7520455201367704,-11.43903630599888,8.708115987260996,19.116745293999067,19.574441761303685,left
4132,-0.9419466773031089,-1.772227237567865,-10.936673462741552,3.9971996432185977,15.991933936933298,20.713454543232423,left
4133,-1.0591981418935048,-1.7129393619699826,-10.860698487982384,0.14745102045241332,4.174160110446606,20.58890638218342,left
4134,-0.9479511269667018,-1.5465362206747302,-11.33024195085034,-3.6155386912220875,-7.302655041168967,21.22555931203783,left
4135,-1.1371740044909222,-1.2856323476012297,-10.500317298734528,-9.304250134041146,-15.352522417456852,23.252995817485278,left
4136,-1.093064269395207,-0.9259174834111625,-9.138392911625603,-14.007620238670514,-18.59506261380572,23.912980779212614,left
4137,-0.9102670442916407,-0.4982064873603661,-8.123708117157292,-18.379805114400867,-14.364221402798016,25.19740535676654,left
4138,-0.9385271673188833,-0.27192675769301256,-7.075457793940724,-20.8371651353345,-6.699602188176755,24.63179050435385,left
4139,-0.7018574097676067,-0.16089848936476728,-6.32596565742122,-19.236358898680876,1.0346014978686848,20.684362934861465,left
4140,-0.1867107991828847,-0.1287857036715812,-6.156143073918462,-16.55121674020932,8.24611587531993,18.096157010099233,left
4141,-0.03805405076291701,-0.2594724708859572,-6.266509842744282,-14.072943060466006,12.096988940181038,18.507330217013706,left
4142,0.024324042797702283,-0.31994946050044,-6.670805187358324,-11.968795468765808,12.11695657062065,16.85127114621433,left
4143,0.02097554023150705,-0.1916991821185396,-7.190353667860614,-12.037315446986648,10.558255048683671,15.875994211630497,left
4144,0.02899375721768105,-0.15558054305803437,-7.145178099060616,-14.162204590551257,8.1775728104886,13.246081538641892,left
4145,0.11666133327130357,-0.13854614101204457,-7.6982786778013725,-14.143630589758752,7.47296660229672,12.801706885355424,left
4146,0.1460534648530767,-0.08538519070293839,-8.470737512231223,-13.18353944918373,5.8896381347446125,13.025000731987715,left
4147,0.13094577367146787,-0.028396345837580356,-9.681465926602186,-12.575171302324685,3.8471790827124708,12.80536111648438,left
4148,0.027672186180774716,-0.0003073058222596847,-10.498289697154451,-10.815348293002879,4.029013240515103,10.254479697709211,left
4149,-0.06907770622811027,0.06584199584280337,-11.493269770830922,-7.7809192753572916,4.4897812345350605,7.805689369354859,left
4150,0.1358380955922227,0.15149710640998207,-11.88860007054856,-4.751927020865096,4.596571899142245,3.7616718973196868,left
4151,0.2172262588723508,0.3597375567678354,-13.342747363746462,-2.194892741311034,6.3663454660776635,5.527582889487835,left
4152,-0.4290459989650395,0.5268006069475131,-11.689402624880588,-2.449611979735837,6.844717640530228,3.5199051476476333,left
4153,0.014380984699412735,0.6294062671769316,-16.285703444858047,6.332549952706502,5.548917183829516,9.174652039541145,left
4154,-1.1736248985875424,0.8061596339838556,-14.490525927522675,3.4943750279587986,4.716984805733316,4.373269285275713,left
4155,-1.036468070919804,1.0188014383502773,-10.738269887859417,6.802948506141933,8.714538958409625,-9.41195533882638,left
4156,-0.1920505556260368,1.10591537633513,-11.095501980019037,11.204745634744505,20.671340645088147,-10.532042239514546,left
4157,0.16466062655150315,1.2104992930407152,-9.660595775538717,11.44324691926863,29.75061950425678,-15.254660126025138,left
4158,0.7354239295773604,1.317094442064324,-10.531461901531555,10.423709487364185,31.566690168519248,-14.637276526966447,left
4159,0.3859749599718758,1.334730601267052,-10.456813107265782,4.189497494866486,23.89653628515727,-16.536647712603706,left
4160,0.6245961430702658,1.3527531494251104,-11.049325894158757,0.7037938684638849,12.133570823517871,-21.6054125523224,left
4161,0.7306726672680317,1.49307076627837,-11.222835343251667,-2.729192120829891,3.3495066664326196,-22.080925941089006,left
4162,0.26862972073959535,1.4230063493707057,-9.67891526419528,-4.919014775617384,-6.838432253066593,-19.162606790226384,left
4163,-0.05803330473490531,1.2199185888468638,-8.535921311398106,-1.7517566718979074,-16.202079627442224,-18.049514736250497,left
4164,-0.176748157209897,1.03155277554972,-7.451124247852634,3.289811512619182,-21.91412231654466,-18.595496541818978,left
4165,-0.010894771490332467,0.787581209803156,-7.067117404756422,8.667182492265342,-21.951185467142405,-19.96860746130269,left
4166,0.09927932997051081,0.6522902028649828,-6.8291639246367675,10.327665438012058,-18.686920432223246,-18.98743334889709,left
4167,0.1675038789607577,0.5194943871841078,-6.8529937183009055,10.152200729156764,-16.335981084796252,-17.06351233770104,left
4168,0.13740519965184506,0.5012389452048173,-6.64673651108143,9.218712002372348,-14.999473309277981,-14.69706680454491,left
4169,0.23136704080016002,0.42137822807880987,-6.750760885117643,10.372501960853459,-15.302045816504048,-13.249821614626303,left
4170,0.2322480846769137,0.407582542820451,-6.882652619089856,12.173578527951888,-14.086382903836713,-11.74520466067754,left
4171,0.07654640423172943,0.33512049694727575,-7.653252240791382,13.056075608461581,-13.10887632716953,-9.551005979839301,left
4172,-0.1014264901370403,0.22983024210860326,-8.115079744855647,12.139005009598552,-14.154115296949527,-8.598358339514458,left
4173,0.09997200130504647,0.21021133027859334,-9.529087932542442,12.449357348486771,-14.224910320607746,-9.020390032374326,left
4174,0.21641243650256659,0.3544306944776817,-10.528893393790371,9.844253746543215,-11.563135112995933,-9.1537427772198,left
4175,0.24718720323383803,0.33872148817796244,-10.646673449922812,6.194925224338794,-8.578652886641155,-8.233347961552875,left
4176,0.23952530088566526,0.21596129745942316,-11.544512357021528,6.686366160197203,-6.640540141916167,-5.649096914956303,left
4177,0.45344402629379443,0.16225085444842427,-12.440313078289027,8.208425110540961,-3.272290730936809,-4.948815675675893,left
4178,0.38062778895217075,0.10977026385864516,-11.89009660157172,7.922836681470738,4.748295445861795,-6.159094832769819,left
4179,0.01354023825966566,0.024564277360968945,-12.405877795148523,7.932646179416981,9.983138558623782,-5.864121336836356,left
4180,-0.13930904689455614,-0.1336010416532788,-13.014175829259662,5.0036664582822965,5.386913029424705,-6.1385099883387735,left
4181,0.1646548047283618,-0.26660740718245407,-15.7859297695528,5.06695048504668,-0.49630661019995226,0.012111667159363737,left
4182,-1.087518820254905,-0.2776318921827545,-12.049376488135373,-2.9954947401734806,-1.2486005889887877,4.4658426357524394,left
4183,-0.9824057108718871,-0.9227574172034081,-9.288844811811467,0.8571407651377164,5.915310512613127,3.9746832119343622,left
4184,-0.11329035830363843,-1.1363562491151928,-11.628838059103382,5.3755880370984395,20.057117963701494,9.344870476226932,left
4185,-0.045074166101302104,-1.1827444945445196,-11.594756468341894,-0.896960445870473,23.850061653482424,13.738128012518901,left
4186,-0.3968817501448476,-1.5042810873089931,-11.409763425856008,-4.3849899596116595,15.933647011215001,16.814759530712163,left
4187,-0.6992908578388493,-1.790804393610491,-9.780349210411275,-3.3174701329568608,4.475702402580879,12.28438492398633,left
4188,-0.4042177003586347,-1.7393232438077024,-11.18026728574889,0.5558363608416559,-1.6995699989996211,9.84519131148852,left
4189,-0.6662099510522683,-1.4067486150821062,-10.70643434133253,-5.627898428763755,-7.16944191407979,8.612760739668408,left
4190,-0.7868383414660349,-1.0488569659540419,-9.710457477864646,-12.6540968558308,-13.41891467324452,8.617276702577326,left
4191,-0.7655455017102297,-0.660745851224792,-8.221620071652573,-19.81891357910951,-15.27491299851682,7.628647578556363,left
4192,-0.42034205650581224,-0.35587795557262336,-7.266659904431233,-23.53911155879347,-11.977018577679084,7.374118274940997,left
4193,-0.30309326485768806,-0.20478898078498897,-6.263941241052783,-24.163359773083446,-6.32781054609157,8.425141796471815,left
4194,0.002313735198292033,-0.09712997284002983,-5.988283980344668,-20.041999553430024,-1.6208048079557655,9.208408502789734,left
4195,0.12290100439764173,-0.08956141377269662,-6.214284826023292,-16.338193203944552,1.8822223499716852,10.59744075678245,left
4196,0.15043882901628103,-0.060835846691697046,-6.47108072240162,-13.872579113207433,2.5319234762807676,9.45928579754671,left
4197,0.05939790734513806,-0.005712422911279547,-6.611073927272633,-14.20420311079981,1.2328486373536647,8.23886034991096,left
4198,0.026572108748207146,-0.042838954059728956,-6.789425520976246,-14.612980662593017,-1.5774340112563108,6.183482870864342,left
4199,0.03639914060503324,-0.07987036449143911,-7.6213864910861595,-13.777797014736452,-2.3505901753330294,4.544478043898883,left
